Time	GateI	GateV	DrainI	Vref
3.0200086E+02	-8.4360200E-07	-5.0000000E-01	7.8854200E-07	-5.5597120E-01
3.0400095E+02	-7.8876600E-07	-5.0000000E-01	7.3424800E-07	-5.6004290E-01
3.0600077E+02	-7.4725200E-07	-5.0000000E-01	6.9038500E-07	-5.6348700E-01
3.0800061E+02	-7.1101800E-07	-5.0000000E-01	6.5529200E-07	-5.6655150E-01
3.1000042E+02	-6.7896100E-07	-5.0000000E-01	6.2351600E-07	-5.6935890E-01
3.1200076E+02	-6.5232800E-07	-5.0000000E-01	5.9479100E-07	-5.7196490E-01
3.1400076E+02	-6.2564900E-07	-5.0000000E-01	5.6872000E-07	-5.7441280E-01
3.1600066E+02	-6.0321700E-07	-5.0000000E-01	5.4555800E-07	-5.7672070E-01
3.1800082E+02	-5.8147600E-07	-5.0000000E-01	5.2242800E-07	-5.7891280E-01
3.2000061E+02	-5.6130700E-07	-5.0000000E-01	5.0382700E-07	-5.8100730E-01
3.2200026E+02	-5.4389100E-07	-5.0000000E-01	4.8496400E-07	-5.8299370E-01
3.2400085E+02	-5.2588300E-07	-5.0000000E-01	4.6673900E-07	-5.8489680E-01
3.2600032E+02	-5.0997700E-07	-5.0000000E-01	4.5193800E-07	-5.8673340E-01
3.2800053E+02	-4.9624100E-07	-5.0000000E-01	4.3662200E-07	-5.8849010E-01
3.3000078E+02	-1.0458500E-06	-5.5000000E-01	1.0192700E-06	-5.9306760E-01
3.3200069E+02	-8.5230700E-07	-5.5000000E-01	7.9366100E-07	-6.0295200E-01
3.3400058E+02	-7.9823200E-07	-5.5000000E-01	7.3822200E-07	-6.0704660E-01
3.3600082E+02	-7.5622800E-07	-5.5000000E-01	6.9562300E-07	-6.1052370E-01
3.3800082E+02	-7.2073600E-07	-5.5000000E-01	6.5974200E-07	-6.1362250E-01
3.4000061E+02	-6.8891900E-07	-5.5000000E-01	6.2682200E-07	-6.1645130E-01
3.4200072E+02	-6.6075400E-07	-5.5000000E-01	5.9868000E-07	-6.1907680E-01
3.4400053E+02	-6.3562700E-07	-5.5000000E-01	5.7403800E-07	-6.2153100E-01
3.4600094E+02	-6.1258100E-07	-5.5000000E-01	5.4927900E-07	-6.2384100E-01
3.4800080E+02	-5.9155000E-07	-5.5000000E-01	5.2801900E-07	-6.2602840E-01
3.5000088E+02	-5.7223000E-07	-5.5000000E-01	5.0892600E-07	-6.2810740E-01
3.5200062E+02	-5.5304600E-07	-5.5000000E-01	4.9061500E-07	-6.3008570E-01
3.5400027E+02	-5.3657600E-07	-5.5000000E-01	4.7453500E-07	-6.3197360E-01
3.5600070E+02	-5.2230400E-07	-5.5000000E-01	4.5837200E-07	-6.3377230E-01
3.5800065E+02	-5.0633200E-07	-5.5000000E-01	4.4306900E-07	-6.3550290E-01
3.6000109E+02	-1.0732800E-06	-6.0000000E-01	1.0444600E-06	-6.3824110E-01
3.6200075E+02	-8.7171800E-07	-6.0000000E-01	8.0867100E-07	-6.4941460E-01
3.6400021E+02	-8.1810500E-07	-6.0000000E-01	7.5257900E-07	-6.5348260E-01
3.6600031E+02	-7.7649200E-07	-6.0000000E-01	7.1019600E-07	-6.5692800E-01
3.6800092E+02	-7.3877800E-07	-6.0000000E-01	6.7450400E-07	-6.5999410E-01
3.7000081E+02	-7.0918000E-07	-6.0000000E-01	6.4363300E-07	-6.6278910E-01
3.7200041E+02	-6.8273500E-07	-6.0000000E-01	6.1521900E-07	-6.6536370E-01
3.7400038E+02	-6.5706600E-07	-6.0000000E-01	5.9016500E-07	-6.6776040E-01
3.7600018E+02	-6.3437200E-07	-6.0000000E-01	5.6784200E-07	-6.6999270E-01
3.7800051E+02	-6.1363000E-07	-6.0000000E-01	5.4683800E-07	-6.7211140E-01
3.8000028E+02	-5.9543300E-07	-6.0000000E-01	5.2660700E-07	-6.7409630E-01
3.8200045E+02	-5.7708500E-07	-6.0000000E-01	5.0956900E-07	-6.7598700E-01
3.8400055E+02	-5.5961600E-07	-6.0000000E-01	4.9249800E-07	-6.7778400E-01
3.8600068E+02	-5.4507900E-07	-6.0000000E-01	4.7781500E-07	-6.7947660E-01
3.8800090E+02	-5.3067700E-07	-6.0000000E-01	4.6336700E-07	-6.8108750E-01
3.9000062E+02	-1.1232000E-06	-6.5000000E-01	1.0950400E-06	-6.8262310E-01
3.9200053E+02	-9.1499800E-07	-6.5000000E-01	8.4524500E-07	-6.9443490E-01
3.9400049E+02	-8.6070100E-07	-6.5000000E-01	7.9099200E-07	-6.9841990E-01
3.9600007E+02	-8.1834000E-07	-6.5000000E-01	7.4661100E-07	-7.0177350E-01
3.9800045E+02	-7.8237700E-07	-6.5000000E-01	7.1185700E-07	-7.0471800E-01
4.0000064E+02	-7.5106100E-07	-6.5000000E-01	6.8296400E-07	-7.0737870E-01
4.0200098E+02	-7.2513900E-07	-6.5000000E-01	6.5395100E-07	-7.0980470E-01
4.0400053E+02	-7.0089400E-07	-6.5000000E-01	6.3010600E-07	-7.1203860E-01
4.0600025E+02	-6.7924000E-07	-6.5000000E-01	6.0766100E-07	-7.1410080E-01
4.0800055E+02	-6.5971400E-07	-6.5000000E-01	5.8770300E-07	-7.1602180E-01
4.1000051E+02	-6.4154600E-07	-6.5000000E-01	5.7032800E-07	-7.1782050E-01
4.1200079E+02	-6.2488000E-07	-6.5000000E-01	5.5411100E-07	-7.1949030E-01
4.1400067E+02	-6.1004900E-07	-6.5000000E-01	5.3838700E-07	-7.2106960E-01
