Time	GateI	GateV	DrainI	Vref
5.7800039E+02	-2.8764900E-07	-7.0000000E-01	2.0489400E-07	-8.1955630E-01
5.8000008E+02	-2.9066000E-07	-7.0000000E-01	2.0917200E-07	-8.1834570E-01
5.8200055E+02	-2.9470900E-07	-7.0000000E-01	2.1249500E-07	-8.1725460E-01
5.8400041E+02	-2.9843000E-07	-7.0000000E-01	2.1797700E-07	-8.1625850E-01
5.8600049E+02	-3.0032100E-07	-7.0000000E-01	2.1915400E-07	-8.1534540E-01
5.8800011E+02	-3.0250800E-07	-7.0000000E-01	2.2305400E-07	-8.1450990E-01
5.9000041E+02	-3.0571600E-07	-7.0000000E-01	2.2445600E-07	-8.1375110E-01
5.9200027E+02	-3.0781100E-07	-7.0000000E-01	2.2677700E-07	-8.1303960E-01
5.9400010E+02	-3.0936800E-07	-7.0000000E-01	2.2831200E-07	-8.1238270E-01
5.9600008E+02	-3.1258500E-07	-7.0000000E-01	2.2989900E-07	-8.1177200E-01
5.9800013E+02	-3.1334600E-07	-7.0000000E-01	2.3244300E-07	-8.1120920E-01
6.0000029E+02	1.6049100E-07	-6.5000000E-01	-3.0287600E-07	-8.1067930E-01
6.0200040E+02	-1.5272200E-07	-6.5000000E-01	7.1273800E-08	-8.0507870E-01
6.0400027E+02	-1.6468700E-07	-6.5000000E-01	7.5818800E-08	-8.0370510E-01
6.0600012E+02	-1.7004800E-07	-6.5000000E-01	7.9641900E-08	-8.0235040E-01
6.0800025E+02	-1.7518200E-07	-6.5000000E-01	8.1702300E-08	-8.0107870E-01
6.1000025E+02	-1.7873000E-07	-6.5000000E-01	8.5175900E-08	-7.9989670E-01
6.1200021E+02	-1.8250600E-07	-6.5000000E-01	8.6392100E-08	-7.9878050E-01
6.1400043E+02	-1.8423200E-07	-6.5000000E-01	8.9059400E-08	-7.9774140E-01
6.1600039E+02	-1.8707200E-07	-6.5000000E-01	9.0558600E-08	-7.9674310E-01
6.1800049E+02	-1.8862700E-07	-6.5000000E-01	9.0938100E-08	-7.9581580E-01
6.2000030E+02	-1.9029700E-07	-6.5000000E-01	9.2635400E-08	-7.9493230E-01
6.2200019E+02	-1.9228600E-07	-6.5000000E-01	9.4640300E-08	-7.9409990E-01
6.2400045E+02	-1.9484400E-07	-6.5000000E-01	9.5013000E-08	-7.9330840E-01
6.2600016E+02	-1.9478300E-07	-6.5000000E-01	9.5118400E-08	-7.9256400E-01
6.2800045E+02	-1.9686500E-07	-6.5000000E-01	9.6048300E-08	-7.9184860E-01
6.3000014E+02	2.0123100E-07	-6.0000000E-01	-3.2940600E-07	-7.9116200E-01
6.3200008E+02	-5.9287900E-08	-6.0000000E-01	2.6404500E-09	-7.8598280E-01
6.3411027E+02	-6.1382300E-08	-6.0000000E-01	1.9376700E-09	-7.8477460E-01
6.3623004E+02	-6.2527000E-08	-6.0000000E-01	2.1439400E-09	-7.8349940E-01
6.3800026E+02	-6.3828500E-08	-6.0000000E-01	2.4740200E-09	-7.8248290E-01
6.4000029E+02	-6.4770400E-08	-6.0000000E-01	3.1547900E-09	-7.8135730E-01
6.4200013E+02	-6.5979200E-08	-6.0000000E-01	3.7942900E-09	-7.8027330E-01
6.4400017E+02	-6.7748000E-08	-6.0000000E-01	4.3099700E-09	-7.7924380E-01
6.4600041E+02	-6.7774900E-08	-6.0000000E-01	4.6748200E-09	-7.7825160E-01
6.4800037E+02	-6.8175900E-08	-6.0000000E-01	5.3249000E-09	-7.7729380E-01
6.5000015E+02	-6.9457400E-08	-6.0000000E-01	5.3209400E-09	-7.7637460E-01
6.5200040E+02	-6.8991100E-08	-6.0000000E-01	6.3730300E-09	-7.7548940E-01
6.5400010E+02	-7.1076000E-08	-6.0000000E-01	6.0842100E-09	-7.7463800E-01
6.5600023E+02	-6.9762300E-08	-6.0000000E-01	7.2823300E-09	-7.7382370E-01
6.5800025E+02	-7.0926200E-08	-6.0000000E-01	7.5345000E-09	-7.7303580E-01
6.6000049E+02	8.6729600E-08	-5.5000000E-01	-2.0359900E-07	-7.7226760E-01
6.6200012E+02	-2.8121000E-08	-5.5000000E-01	-4.5347900E-08	-7.6732440E-01
6.6400018E+02	-3.5139200E-08	-5.5000000E-01	-3.1449000E-08	-7.6638460E-01
6.6600010E+02	-3.8684300E-08	-5.5000000E-01	-2.3548800E-08	-7.6531730E-01
6.6800048E+02	-4.0004500E-08	-5.5000000E-01	-1.9262700E-08	-7.6425270E-01
6.7000043E+02	-4.1580100E-08	-5.5000000E-01	-1.7083000E-08	-7.6320610E-01
6.7200027E+02	-4.2807200E-08	-5.5000000E-01	-1.4518500E-08	-7.6218150E-01
6.7400055E+02	-4.3641400E-08	-5.5000000E-01	-1.1905100E-08	-7.6119730E-01
6.7600009E+02	-4.4938600E-08	-5.5000000E-01	-1.1468400E-08	-7.6024400E-01
6.7800050E+02	-4.4697500E-08	-5.5000000E-01	-2.2086500E-09	-7.5930180E-01
6.8000053E+02	-4.5794100E-08	-5.5000000E-01	-2.0848900E-09	-7.5839000E-01
6.8200043E+02	-4.6638400E-08	-5.5000000E-01	-1.7754500E-09	-7.5750920E-01
6.8400013E+02	-4.6915400E-08	-5.5000000E-01	-1.7135600E-09	-7.5664230E-01
6.8600013E+02	-4.7814100E-08	-5.5000000E-01	-1.4165400E-09	-7.5579770E-01
6.8800016E+02	-4.8102700E-08	-5.5000000E-01	-1.1772900E-09	-7.5496660E-01
6.9000017E+02	1.5731400E-07	-5.0000000E-01	-2.3805600E-07	-7.5415510E-01
6.9200041E+02	-1.8338500E-09	-5.0000000E-01	-7.8267500E-08	-7.4932220E-01
6.9426364E+02	-1.7761900E-09	-5.0000000E-01	-6.0391200E-08	-7.4838380E-01
6.9600047E+02	-2.6388200E-09	-5.0000000E-01	-5.4756800E-08	-7.4755150E-01
6.9800027E+02	-3.0516100E-09	-5.0000000E-01	-5.1366000E-08	-7.4656490E-01
7.0000050E+02	-3.0722500E-09	-5.0000000E-01	-4.6931000E-08	-7.4559020E-01
7.0200025E+02	-3.2167000E-09	-5.0000000E-01	-4.4702900E-08	-7.4462210E-01
7.0400056E+02	-3.4231000E-09	-5.0000000E-01	-4.3635400E-08	-7.4367580E-01
7.0600003E+02	-3.4850100E-09	-5.0000000E-01	-4.0801000E-08	-7.4274830E-01
7.0800006E+02	-3.3061200E-09	-5.0000000E-01	-3.9703300E-08	-7.4185450E-01
7.1000017E+02	-3.3035300E-09	-5.0000000E-01	-3.9148900E-08	-7.4096510E-01
7.1200025E+02	-3.4273600E-09	-5.0000000E-01	-3.7400100E-08	-7.4009640E-01
7.1400013E+02	-3.5099200E-09	-5.0000000E-01	-3.6597700E-08	-7.3924210E-01
7.1600028E+02	-3.6501200E-09	-5.0000000E-01	-3.5943900E-08	-7.3840100E-01
7.1800047E+02	-3.7533100E-09	-5.0000000E-01	-3.4333600E-08	-7.3758050E-01
7.2000016E+02	1.9539000E-07	-4.5000000E-01	-5.5053700E-07	-7.3677550E-01
7.2200014E+02	3.3895600E-08	-4.5000000E-01	-1.0574200E-07	-7.3189250E-01
7.2400039E+02	1.4212200E-08	-4.5000000E-01	-8.4229000E-08	-7.3115500E-01
7.2600055E+02	-4.7159900E-10	-4.5000000E-01	-7.8611600E-08	-7.3025940E-01
7.2820793E+02	-7.2356100E-10	-4.5000000E-01	-7.3150200E-08	-7.2923140E-01
7.3033207E+02	-9.1336100E-10	-4.5000000E-01	-7.0069600E-08	-7.2824090E-01
7.3246410E+02	-1.0537900E-09	-4.5000000E-01	-6.6986800E-08	-7.2726680E-01
7.3400046E+02	-1.3591300E-09	-4.5000000E-01	-6.4650800E-08	-7.2657820E-01
7.3600031E+02	-1.5654800E-09	-4.5000000E-01	-6.2870100E-08	-7.2568590E-01
7.3800018E+02	-1.3840300E-09	-4.5000000E-01	-6.2282600E-08	-7.2480890E-01
7.4000052E+02	-1.5904400E-09	-4.5000000E-01	-6.0414400E-08	-7.2394550E-01
7.4200018E+02	-1.6317200E-09	-4.5000000E-01	-5.9967000E-08	-7.2308990E-01
7.4400034E+02	-1.9129200E-09	-4.5000000E-01	-5.8698500E-08	-7.2225490E-01
7.4600028E+02	-1.9989600E-09	-4.5000000E-01	-5.6876900E-08	-7.2142480E-01
7.4800044E+02	-2.1434400E-09	-4.5000000E-01	-5.6286400E-08	-7.2061340E-01
7.5000013E+02	1.9412700E-07	-4.0000000E-01	-5.0735200E-07	-7.1980180E-01
7.5200030E+02	4.9906600E-08	-4.0000000E-01	-1.2870700E-07	-7.1478390E-01
7.5400039E+02	3.7460500E-08	-4.0000000E-01	-1.0747500E-07	-7.1410360E-01
7.5600049E+02	2.2695900E-08	-4.0000000E-01	-9.0561800E-08	-7.1323660E-01
7.5800022E+02	1.9181200E-08	-4.0000000E-01	-8.7255100E-08	-7.1232880E-01
7.6000004E+02	1.5917900E-08	-4.0000000E-01	-8.5237800E-08	-7.1142120E-01
7.6200043E+02	1.4726000E-08	-4.0000000E-01	-8.4061400E-08	-7.1052010E-01
7.6400030E+02	1.3770900E-08	-4.0000000E-01	-8.2314000E-08	-7.0963370E-01
7.6600038E+02	1.1970900E-08	-4.0000000E-01	-8.1238300E-08	-7.0875760E-01
7.6800032E+02	1.0892500E-08	-4.0000000E-01	-7.9008200E-08	-7.0789580E-01
7.7000021E+02	-1.8264300E-10	-4.0000000E-01	-7.7295200E-08	-7.0704030E-01
7.7220338E+02	-3.0653600E-10	-4.0000000E-01	-7.6322800E-08	-7.0611740E-01
7.7433983E+02	-1.8696800E-10	-4.0000000E-01	-7.4260000E-08	-7.0522640E-01
7.7645855E+02	-4.7164300E-10	-4.0000000E-01	-7.3797600E-08	-7.0435450E-01
7.7859441E+02	-3.1082000E-10	-4.0000000E-01	-7.1833500E-08	-7.0349760E-01
7.8071883E+02	1.6242800E-07	-3.5000000E-01	-2.5847000E-07	-6.8987730E-01
7.8200046E+02	6.5474400E-08	-3.5000000E-01	-1.6035800E-07	-6.9758650E-01
7.8400047E+02	5.1983600E-08	-3.5000000E-01	-1.2960000E-07	-6.9702930E-01
7.8600043E+02	4.4310200E-08	-3.5000000E-01	-1.1778300E-07	-6.9618970E-01
7.8800031E+02	3.9975300E-08	-3.5000000E-01	-1.1052400E-07	-6.9529200E-01
7.9000019E+02	3.7598800E-08	-3.5000000E-01	-1.0527500E-07	-6.9438730E-01
7.9200030E+02	3.4371700E-08	-3.5000000E-01	-1.0156400E-07	-6.9348850E-01
7.9400027E+02	2.3411000E-08	-3.5000000E-01	-9.2019600E-08	-6.9260660E-01
7.9600012E+02	2.1959400E-08	-3.5000000E-01	-8.9918500E-08	-6.9172570E-01
7.9800038E+02	2.1029400E-08	-3.5000000E-01	-8.9548800E-08	-6.9084900E-01
8.0000031E+02	1.9412700E-08	-3.5000000E-01	-8.8037200E-08	-6.9000620E-01
8.0200036E+02	1.8972400E-08	-3.5000000E-01	-8.6986300E-08	-6.8916540E-01
8.0400040E+02	1.8375500E-08	-3.5000000E-01	-8.7002700E-08	-6.8833550E-01
8.0600034E+02	1.7214400E-08	-3.5000000E-01	-8.5965900E-08	-6.8751560E-01
8.0800022E+02	1.6311300E-08	-3.5000000E-01	-8.4427000E-08	-6.8670350E-01
8.1000026E+02	1.5672900E-08	-3.5000000E-01	-8.4811100E-08	-6.8590420E-01
8.1200034E+02	7.9365100E-08	-3.0000000E-01	-1.5821600E-07	-6.8025610E-01
8.1400009E+02	6.1320400E-08	-3.0000000E-01	-1.4798100E-07	-6.7969080E-01
8.1600017E+02	5.5559000E-08	-3.0000000E-01	-1.3412900E-07	-6.7882890E-01
8.1800043E+02	5.1018600E-08	-3.0000000E-01	-1.2704700E-07	-6.7791240E-01
8.2000047E+02	4.6712200E-08	-3.0000000E-01	-1.2138300E-07	-6.7698920E-01
8.2200030E+02	4.4928900E-08	-3.0000000E-01	-1.1746800E-07	-6.7607970E-01
8.2400015E+02	4.2981000E-08	-3.0000000E-01	-1.1388200E-07	-6.7516550E-01
8.2600021E+02	4.0821100E-08	-3.0000000E-01	-1.1116100E-07	-6.7427660E-01
8.2800023E+02	3.9363300E-08	-3.0000000E-01	-1.0913200E-07	-6.7340050E-01
8.3000012E+02	3.8541800E-08	-3.0000000E-01	-1.0575400E-07	-6.7253420E-01
8.3200018E+02	3.7396700E-08	-3.0000000E-01	-1.0380900E-07	-6.7168970E-01
8.3400043E+02	3.6486200E-08	-3.0000000E-01	-1.0243600E-07	-6.7083940E-01
8.3600015E+02	3.5574200E-08	-3.0000000E-01	-1.0002500E-07	-6.7000430E-01
8.3800034E+02	2.4882000E-08	-3.0000000E-01	-9.3197400E-08	-6.6917590E-01
8.4000051E+02	2.4599600E-08	-3.0000000E-01	-9.2283200E-08	-6.6836250E-01
8.4200041E+02	9.1815100E-08	-2.5000000E-01	-1.8885200E-07	-6.6238130E-01
8.4400027E+02	7.2746300E-08	-2.5000000E-01	-1.6741100E-07	-6.6178880E-01
8.4600004E+02	6.4558100E-08	-2.5000000E-01	-1.5333600E-07	-6.6089810E-01
8.4800038E+02	6.0229600E-08	-2.5000000E-01	-1.4315900E-07	-6.5994390E-01
8.5000017E+02	5.6922100E-08	-2.5000000E-01	-1.3779200E-07	-6.5898920E-01
8.5200044E+02	5.5132300E-08	-2.5000000E-01	-1.3100900E-07	-6.5804810E-01
8.5400008E+02	5.2354100E-08	-2.5000000E-01	-1.2770700E-07	-6.5711660E-01
8.5600002E+02	4.9712700E-08	-2.5000000E-01	-1.2546300E-07	-6.5620060E-01
8.5800011E+02	4.8467100E-08	-2.5000000E-01	-1.2219300E-07	-6.5529520E-01
8.6000027E+02	4.6906600E-08	-2.5000000E-01	-1.1957500E-07	-6.5440500E-01
8.6200047E+02	4.5978700E-08	-2.5000000E-01	-1.1825500E-07	-6.5352600E-01
8.6400042E+02	4.5493000E-08	-2.5000000E-01	-1.1533900E-07	-6.5265050E-01
8.6600016E+02	4.3551800E-08	-2.5000000E-01	-1.1396400E-07	-6.5179310E-01
8.6800041E+02	4.2708500E-08	-2.5000000E-01	-1.1202400E-07	-6.5094410E-01
8.7000042E+02	4.1486700E-08	-2.5000000E-01	-1.1036500E-07	-6.5011260E-01
8.7200028E+02	1.6334600E-07	-2.0000000E-01	-2.2959500E-07	-6.4371770E-01
8.7400026E+02	1.2367800E-07	-2.0000000E-01	-1.8892100E-07	-6.4307800E-01
8.7600006E+02	1.0681900E-07	-2.0000000E-01	-1.7128000E-07	-6.4211700E-01
8.7800015E+02	7.0052300E-08	-2.0000000E-01	-1.6145800E-07	-6.4112110E-01
8.8000016E+02	6.6324300E-08	-2.0000000E-01	-1.5361400E-07	-6.4011610E-01
8.8200026E+02	6.3476400E-08	-2.0000000E-01	-1.4833900E-07	-6.3912410E-01
8.8400052E+02	6.0164400E-08	-2.0000000E-01	-1.4430200E-07	-6.3815460E-01
8.8600014E+02	5.8845300E-08	-2.0000000E-01	-1.3948900E-07	-6.3718870E-01
8.8800009E+02	5.8500700E-08	-2.0000000E-01	-1.3667600E-07	-6.3624780E-01
8.9000047E+02	5.5656400E-08	-2.0000000E-01	-1.3390000E-07	-6.3531370E-01
8.9200005E+02	5.5473400E-08	-2.0000000E-01	-1.3086800E-07	-6.3439280E-01
8.9400033E+02	5.4043400E-08	-2.0000000E-01	-1.2899700E-07	-6.3349370E-01
8.9600012E+02	5.2270800E-08	-2.0000000E-01	-1.2743500E-07	-6.3260410E-01
8.9800027E+02	5.1297400E-08	-2.0000000E-01	-1.2356900E-07	-6.3172010E-01
9.0000040E+02	4.9634900E-08	-2.0000000E-01	-1.2264000E-07	-6.3085370E-01
9.0200021E+02	1.8568900E-07	-1.5000000E-01	-2.5556600E-07	-6.2402080E-01
9.0400050E+02	1.4799200E-07	-1.5000000E-01	-2.1045500E-07	-6.2330030E-01
9.0600012E+02	1.3004300E-07	-1.5000000E-01	-1.9221400E-07	-6.2225770E-01
9.0800009E+02	1.1794100E-07	-1.5000000E-01	-1.8077400E-07	-6.2118150E-01
9.1000014E+02	1.0911500E-07	-1.5000000E-01	-1.7202100E-07	-6.2010950E-01
9.1200034E+02	1.0326400E-07	-1.5000000E-01	-1.6560700E-07	-6.1905480E-01
9.1400049E+02	7.1289900E-08	-1.5000000E-01	-1.5975600E-07	-6.1801650E-01
9.1600006E+02	6.8122400E-08	-1.5000000E-01	-1.5607600E-07	-6.1700420E-01
9.1800019E+02	6.6112100E-08	-1.5000000E-01	-1.5284200E-07	-6.1599960E-01
9.2000011E+02	6.4559200E-08	-1.5000000E-01	-1.4850800E-07	-6.1501960E-01
9.2200017E+02	6.3590600E-08	-1.5000000E-01	-1.4606000E-07	-6.1406140E-01
9.2400032E+02	6.2357000E-08	-1.5000000E-01	-1.4241500E-07	-6.1310280E-01
9.2600052E+02	6.1394900E-08	-1.5000000E-01	-1.3970800E-07	-6.1216510E-01
9.2800023E+02	5.9937600E-08	-1.5000000E-01	-1.3817200E-07	-6.1124670E-01
9.3000038E+02	5.9693700E-08	-1.5000000E-01	-1.3637500E-07	-6.1034380E-01
9.3200008E+02	2.1795500E-07	-1.0000000E-01	-2.8436200E-07	-6.0301280E-01
9.3400033E+02	1.7466100E-07	-1.0000000E-01	-2.3625500E-07	-6.0217870E-01
9.3600050E+02	1.5452900E-07	-1.0000000E-01	-2.1447200E-07	-6.0103310E-01
9.3800044E+02	1.4149600E-07	-1.0000000E-01	-2.0090000E-07	-5.9986410E-01
9.4000013E+02	1.3322400E-07	-1.0000000E-01	-1.9314200E-07	-5.9870910E-01
9.4200039E+02	1.2483000E-07	-1.0000000E-01	-1.8464400E-07	-5.9757990E-01
9.4400033E+02	1.1824700E-07	-1.0000000E-01	-1.7895800E-07	-5.9647680E-01
9.4600040E+02	1.1368600E-07	-1.0000000E-01	-1.7379200E-07	-5.9539100E-01
9.4800010E+02	1.0941500E-07	-1.0000000E-01	-1.6773000E-07	-5.9432330E-01
9.5000039E+02	1.0423700E-07	-1.0000000E-01	-1.6559000E-07	-5.9328380E-01
9.5200032E+02	1.0076600E-07	-1.0000000E-01	-1.6198300E-07	-5.9225570E-01
9.5400049E+02	7.0579200E-08	-1.0000000E-01	-1.5805500E-07	-5.9124410E-01
9.5600016E+02	6.8439000E-08	-1.0000000E-01	-1.5527400E-07	-5.9026260E-01
9.5800016E+02	6.7708700E-08	-1.0000000E-01	-1.5242200E-07	-5.8928090E-01
9.6000034E+02	6.6478800E-08	-1.0000000E-01	-1.4964100E-07	-5.8831370E-01
9.6200050E+02	2.5339100E-07	-5.0000000E-02	-3.1684300E-07	-5.8047260E-01
9.6400005E+02	2.0507000E-07	-5.0000000E-02	-2.6356300E-07	-5.7950310E-01
9.6600026E+02	1.8121600E-07	-5.0000000E-02	-2.4017700E-07	-5.7823890E-01
9.6800047E+02	1.6740200E-07	-5.0000000E-02	-2.2512800E-07	-5.7696690E-01
9.7000010E+02	1.5685700E-07	-5.0000000E-02	-2.1467800E-07	-5.7572460E-01
9.7200014E+02	1.4760500E-07	-5.0000000E-02	-2.0585200E-07	-5.7450300E-01
9.7400054E+02	1.4062300E-07	-5.0000000E-02	-1.9909200E-07	-5.7330680E-01
9.7600022E+02	1.3502700E-07	-5.0000000E-02	-1.9218500E-07	-5.7214840E-01
9.7800024E+02	1.2989000E-07	-5.0000000E-02	-1.8768600E-07	-5.7101040E-01
9.8000021E+02	1.2543400E-07	-5.0000000E-02	-1.8283100E-07	-5.6989150E-01
9.8200055E+02	1.2130300E-07	-5.0000000E-02	-1.7802100E-07	-5.6880030E-01
9.8400034E+02	1.1772400E-07	-5.0000000E-02	-1.7482100E-07	-5.6771630E-01
9.8600050E+02	1.1472900E-07	-5.0000000E-02	-1.7165700E-07	-5.6666580E-01
9.8800044E+02	1.1137100E-07	-5.0000000E-02	-1.6903000E-07	-5.6562850E-01
9.9000023E+02	1.0911100E-07	-5.0000000E-02	-1.6610800E-07	-5.6460900E-01
9.9200012E+02	2.9407000E-07	-1.3877788E-17	-3.5107900E-07	-5.5621080E-01
9.9400052E+02	2.3708300E-07	-1.3877788E-17	-2.9254900E-07	-5.5510090E-01
9.9600023E+02	2.1158500E-07	-1.3877788E-17	-2.6869400E-07	-5.5370710E-01
9.9800029E+02	1.9550600E-07	-1.3877788E-17	-2.5012900E-07	-5.5231950E-01
1.0000003E+03	1.8302600E-07	-1.3877788E-17	-2.3902900E-07	-5.5096610E-01
1.0020002E+03	1.7395000E-07	-1.3877788E-17	-2.2974100E-07	-5.4965840E-01
1.0040003E+03	1.6620100E-07	-1.3877788E-17	-2.2023800E-07	-5.4837640E-01
1.0060002E+03	1.5825200E-07	-1.3877788E-17	-2.1327000E-07	-5.4713060E-01
1.0080005E+03	1.5301100E-07	-1.3877788E-17	-2.0824000E-07	-5.4591390E-01
1.0100005E+03	1.4784800E-07	-1.3877788E-17	-2.0273000E-07	-5.4471790E-01
1.0120000E+03	1.4339200E-07	-1.3877788E-17	-1.9740900E-07	-5.4354900E-01
1.0140002E+03	1.3933900E-07	-1.3877788E-17	-1.9342400E-07	-5.4240990E-01
1.0160004E+03	1.3501200E-07	-1.3877788E-17	-1.8990500E-07	-5.4128580E-01
1.0180005E+03	1.3126400E-07	-1.3877788E-17	-1.8631500E-07	-5.4019230E-01
1.0200001E+03	1.2796000E-07	-1.3877788E-17	-1.8284200E-07	-5.3910560E-01
1.0220002E+03	3.3017200E-07	5.0000000E-02	-3.8663000E-07	-5.3016760E-01
1.0240005E+03	2.7093100E-07	5.0000000E-02	-3.2515300E-07	-5.2889160E-01
1.0260003E+03	2.4456300E-07	5.0000000E-02	-2.9722900E-07	-5.2736950E-01
1.0280005E+03	2.2653000E-07	5.0000000E-02	-2.7859000E-07	-5.2587300E-01
1.0300004E+03	2.1203500E-07	5.0000000E-02	-2.6645400E-07	-5.2442370E-01
1.0320001E+03	2.0144200E-07	5.0000000E-02	-2.5352400E-07	-5.2301170E-01
1.0340001E+03	1.9169000E-07	5.0000000E-02	-2.4515700E-07	-5.2164030E-01
1.0360005E+03	1.8451000E-07	5.0000000E-02	-2.3792600E-07	-5.2032060E-01
1.0380001E+03	1.7649200E-07	5.0000000E-02	-2.2976200E-07	-5.1902600E-01
1.0400001E+03	1.7125500E-07	5.0000000E-02	-2.2404600E-07	-5.1777070E-01
1.0420004E+03	1.6614600E-07	5.0000000E-02	-2.1784800E-07	-5.1654850E-01
1.0440004E+03	1.6178500E-07	5.0000000E-02	-2.1232200E-07	-5.1533770E-01
1.0460004E+03	1.5753100E-07	5.0000000E-02	-2.0874900E-07	-5.1415550E-01
1.0480002E+03	1.5302900E-07	5.0000000E-02	-2.0631400E-07	-5.1299480E-01
1.0500001E+03	1.4980600E-07	5.0000000E-02	-2.0027800E-07	-5.1186230E-01
1.0520003E+03	3.7103100E-07	1.0000000E-01	-4.2473800E-07	-5.0238280E-01
1.0540005E+03	3.0649700E-07	1.0000000E-01	-3.5864700E-07	-5.0096640E-01
1.0560002E+03	2.7744800E-07	1.0000000E-01	-3.2832000E-07	-4.9932190E-01
1.0580003E+03	2.5853300E-07	1.0000000E-01	-3.0800600E-07	-4.9772720E-01
1.0600002E+03	2.4480200E-07	1.0000000E-01	-2.9328500E-07	-4.9618780E-01
1.0620003E+03	2.3073300E-07	1.0000000E-01	-2.8082700E-07	-4.9471130E-01
1.0640005E+03	2.1982400E-07	1.0000000E-01	-2.7047600E-07	-4.9327620E-01
1.0660002E+03	2.1216800E-07	1.0000000E-01	-2.6110000E-07	-4.9187860E-01
1.0680000E+03	2.0364500E-07	1.0000000E-01	-2.5258500E-07	-4.9053260E-01
1.0700005E+03	1.9700700E-07	1.0000000E-01	-2.4629700E-07	-4.8921810E-01
1.0720005E+03	1.9200200E-07	1.0000000E-01	-2.3918600E-07	-4.8794010E-01
1.0740002E+03	1.8532500E-07	1.0000000E-01	-2.3408300E-07	-4.8669020E-01
1.0760001E+03	1.8054900E-07	1.0000000E-01	-2.2980500E-07	-4.8546270E-01
1.0780008E+03	1.7663900E-07	1.0000000E-01	-2.2433000E-07	-4.8426170E-01
1.0800005E+03	1.7054100E-07	1.0000000E-01	-2.2040700E-07	-4.8308200E-01
1.0820004E+03	4.1316500E-07	1.5000000E-01	-4.6256200E-07	-4.7304400E-01
1.0840005E+03	3.4482400E-07	1.5000000E-01	-3.9226600E-07	-4.7153310E-01
1.0860005E+03	3.1223100E-07	1.5000000E-01	-3.6044800E-07	-4.6979460E-01
1.0880002E+03	2.9201900E-07	1.5000000E-01	-3.3904400E-07	-4.6812810E-01
1.0900003E+03	2.7458800E-07	1.5000000E-01	-3.2164000E-07	-4.6652980E-01
1.0920003E+03	2.5989900E-07	1.5000000E-01	-3.0834000E-07	-4.6499730E-01
1.0940005E+03	2.4944000E-07	1.5000000E-01	-2.9675100E-07	-4.6351510E-01
1.0960005E+03	2.3945100E-07	1.5000000E-01	-2.8615500E-07	-4.6208460E-01
1.0980001E+03	2.3059100E-07	1.5000000E-01	-2.7739700E-07	-4.6069610E-01
1.1000002E+03	2.2367000E-07	1.5000000E-01	-2.6885600E-07	-4.5934880E-01
1.1020005E+03	2.1614200E-07	1.5000000E-01	-2.6137400E-07	-4.5803230E-01
1.1040001E+03	2.1031600E-07	1.5000000E-01	-2.5671200E-07	-4.5675500E-01
1.1060004E+03	2.0525300E-07	1.5000000E-01	-2.5001500E-07	-4.5548760E-01
1.1080004E+03	1.9952900E-07	1.5000000E-01	-2.4549000E-07	-4.5425580E-01
1.1100002E+03	1.9524400E-07	1.5000000E-01	-2.4096700E-07	-4.5304810E-01
1.1120001E+03	4.5397000E-07	2.0000000E-01	-5.0028500E-07	-4.4232660E-01
1.1140003E+03	3.8231200E-07	2.0000000E-01	-4.2864100E-07	-4.4076470E-01
1.1160002E+03	3.4878700E-07	2.0000000E-01	-3.9380200E-07	-4.3895980E-01
1.1180001E+03	3.2505900E-07	2.0000000E-01	-3.6944700E-07	-4.3722630E-01
1.1200004E+03	3.0645800E-07	2.0000000E-01	-3.5098100E-07	-4.3557930E-01
1.1220005E+03	2.9262100E-07	2.0000000E-01	-3.3504000E-07	-4.3400050E-01
1.1240002E+03	2.7888100E-07	2.0000000E-01	-3.2249200E-07	-4.3247710E-01
1.1260005E+03	2.6850400E-07	2.0000000E-01	-3.1270600E-07	-4.3101650E-01
1.1280003E+03	2.5883700E-07	2.0000000E-01	-3.0161400E-07	-4.2959410E-01
1.1300003E+03	2.4953200E-07	2.0000000E-01	-2.9286300E-07	-4.2820880E-01
1.1320002E+03	2.4128000E-07	2.0000000E-01	-2.8547600E-07	-4.2685980E-01
1.1340004E+03	2.3474200E-07	2.0000000E-01	-2.7754900E-07	-4.2554050E-01
1.1360001E+03	2.2863400E-07	2.0000000E-01	-2.7111300E-07	-4.2425030E-01
1.1380002E+03	2.2335800E-07	2.0000000E-01	-2.6551300E-07	-4.2298430E-01
1.1400002E+03	2.1821300E-07	2.0000000E-01	-2.5979200E-07	-4.2174350E-01
1.1420005E+03	4.9294600E-07	2.5000000E-01	-5.3613700E-07	-4.0995720E-01
1.1440004E+03	4.1899600E-07	2.5000000E-01	-4.6019100E-07	-4.0839470E-01
1.1460003E+03	3.8224400E-07	2.5000000E-01	-4.2309600E-07	-4.0649840E-01
1.1480004E+03	3.5589100E-07	2.5000000E-01	-3.9784400E-07	-4.0469770E-01
1.1500001E+03	3.3648300E-07	2.5000000E-01	-3.7763100E-07	-4.0298570E-01
1.1520004E+03	3.1999000E-07	2.5000000E-01	-3.6079200E-07	-4.0133270E-01
1.1540004E+03	3.0594100E-07	2.5000000E-01	-3.4697300E-07	-3.9973560E-01
1.1560004E+03	2.9441800E-07	2.5000000E-01	-3.3418500E-07	-3.9819880E-01
1.1580001E+03	2.8321500E-07	2.5000000E-01	-3.2335700E-07	-3.9671010E-01
